brand,processor,ram_gb,storage,gpu,screen_size_inch,resolution,battery_life_hours,weight_kg,operating_system,price_usd
Dell,AMD Ryzen 9,32,1TBHDD,AMD Radeon RX 6800,17.3,3840x2160,10.0,1.77,Linux,4137.99
Microsoft,Intel i3,8,1TBSSD,Nvidia RTX 2060,15.6,1920x1080,11.4,1.24,Macos,819.92
MSI,Intel i9,4,2TBSSD,Nvidia GTX 1650,16.0,2560x1440,9.1,1.22,Windows,2507.41
Asus,Intel i5,64,1TBHDD,Integrated,14.0,1366x768,11.5,3.12,Linux,1120.36
Acer,Intel i7,32,1TBHDD,Integrated,17.3,1920x1080,10.8,2.48,Freedos,1365.14
Asus,Intel i5,16,2TBSSD,Nvidia GTX 1650,14.0,1920x1080,4.6,1.33,Macos,1359.27
Razer,AMD Ryzen 9,64,2TBSSD,Nvidia GTX 1650,13.3,2560x1440,7.5,1.82,Linux,6792.42
Samsung,Intel i9,64,1TBSSD,Nvidia RTX 3060,13.3,3840x2160,6.0,2.77,Windows,6606.93
Acer,AMD Ryzen 5,16,2TBSSD,Nvidia RTX 2060,13.3,2560x1440,11.2,1.35,Linux,1646.62
Asus,Intel i7,32,256GBSSD,Nvidia RTX 3080,17.3,2560x1440,8.3,2.4,Windows,2871.85
HP,Intel i5,64,1TBHDD,AMD Radeon RX 6800,13.3,2560x1440,8.1,1.78,Freedos,2557.55
Lenovo,AMD Ryzen 5,64,1TBHDD,Nvidia GTX 1650,17.3,1920x1080,10.9,3.44,Linux,2319.5
Samsung,AMD Ryzen 9,8,512GBSSD,Integrated,16.0,1366x768,5.6,3.41,Windows,1023.67
Acer,AMD Ryzen 5,4,1TBHDD,AMD Radeon RX 6800,13.3,1920x1080,4.7,1.38,Freedos,765.14
Microsoft,Intel i9,64,512GBSSD,AMD Radeon RX 6800,15.6,2560x1440,6.1,2.38,Freedos,5327.93
Asus,AMD Ryzen 5,32,1TBHDD,AMD Radeon RX 6800,14.0,1366x768,4.5,1.22,Linux,1263.18
Apple,Intel i9,32,2TBSSD,AMD Radeon RX 6800,14.0,2560x1440,9.7,2.45,Linux,4874.05
Microsoft,AMD Ryzen 7,4,1TBHDD,AMD Radeon RX 6600,13.3,1920x1080,8.5,1.63,Windows,978.81
HP,Intel i9,4,2TBSSD,Nvidia RTX 3060,13.3,3840x2160,10.3,2.19,Linux,2549.73
Acer,Intel i7,4,1TBSSD,Nvidia RTX 2060,15.6,1366x768,11.4,3.07,Macos,1093.54
Acer,Intel i9,64,512GBSSD,Nvidia GTX 1650,17.3,1920x1080,6.6,1.28,Freedos,4243.81
HP,Intel i3,32,1TBHDD,Nvidia RTX 2060,14.0,3840x2160,11.2,3.16,Linux,1940.4
Microsoft,AMD Ryzen 5,32,1TBSSD,AMD Radeon RX 6600,14.0,3840x2160,8.8,1.48,Windows,2686.39
HP,Intel i3,4,1TBSSD,Nvidia RTX 3080,16.0,3840x2160,7.0,2.67,Windows,1467.24
Asus,Intel i7,16,2TBSSD,Nvidia RTX 3060,13.3,1920x1080,6.4,1.71,Windows,1589.62
MSI,Intel i5,8,1TBSSD,Nvidia RTX 3080,14.0,3840x2160,9.2,1.7,Linux,2236.81
HP,Intel i3,64,1TBHDD,AMD Radeon RX 6800,16.0,3840x2160,6.3,2.5,Macos,2966.96
Samsung,Intel i5,8,256GBSSD,Nvidia RTX 3080,16.0,1920x1080,9.7,1.23,Freedos,986.99
Dell,Intel i9,64,2TBSSD,AMD Radeon RX 6600,17.3,3840x2160,8.7,2.54,Windows,7266.53
Lenovo,AMD Ryzen 9,32,1TBHDD,Nvidia RTX 3060,15.6,1366x768,10.7,3.04,Linux,1972.88
Apple,AMD Ryzen 9,32,512GBSSD,Nvidia GTX 1650,17.3,1366x768,9.0,1.84,Freedos,3637.12
Apple,AMD Ryzen 9,64,1TBSSD,AMD Radeon RX 6800,13.3,3840x2160,11.8,1.46,Freedos,9753.0
Apple,Intel i9,32,1TBHDD,Nvidia RTX 3080,16.0,3840x2160,5.0,2.0,Windows,6013.88
Razer,Intel i9,8,512GBSSD,AMD Radeon RX 6800,17.3,2560x1440,10.8,2.67,Windows,3079.23
Samsung,AMD Ryzen 5,64,2TBSSD,Nvidia RTX 3080,14.0,1366x768,5.4,2.35,Macos,1846.55
Lenovo,Intel i3,4,1TBHDD,AMD Radeon RX 6800,14.0,3840x2160,11.9,3.26,Freedos,1085.74
Acer,Intel i3,64,1TBSSD,Nvidia RTX 3060,13.3,2560x1440,5.1,3.33,Freedos,2340.09
Samsung,Intel i7,16,1TBHDD,Nvidia RTX 2060,15.6,2560x1440,5.5,1.86,Windows,1772.1
Apple,Intel i7,64,512GBSSD,Nvidia RTX 2060,15.6,3840x2160,4.7,3.09,Freedos,8169.16
Lenovo,Intel i3,32,512GBSSD,Nvidia GTX 1650,16.0,3840x2160,9.6,2.08,Macos,2365.83
Lenovo,Intel i7,32,512GBSSD,Nvidia RTX 3080,13.3,2560x1440,10.5,2.79,Windows,2580.63
HP,AMD Ryzen 9,64,1TBHDD,Integrated,16.0,1920x1080,11.5,1.39,Macos,2489.15
Acer,AMD Ryzen 5,8,1TBHDD,AMD Radeon RX 6600,14.0,3840x2160,4.2,2.41,Macos,1520.32
Dell,Intel i7,32,256GBSSD,AMD Radeon RX 6600,15.6,2560x1440,10.7,1.22,Macos,2732.66
Samsung,AMD Ryzen 7,32,1TBHDD,Nvidia RTX 2060,15.6,2560x1440,9.4,3.16,Windows,2416.2
Lenovo,Intel i7,4,2TBSSD,AMD Radeon RX 6600,14.0,1920x1080,6.3,2.27,Freedos,1274.7
MSI,Intel i3,64,1TBSSD,Nvidia RTX 3060,15.6,3840x2160,7.2,2.42,Freedos,4582.91
Asus,AMD Ryzen 3,16,512GBSSD,Integrated,16.0,2560x1440,10.7,2.36,Windows,885.17
Dell,AMD Ryzen 7,16,512GBSSD,Integrated,17.3,3840x2160,4.4,3.35,Macos,1816.66
Samsung,Intel i3,8,2TBSSD,Nvidia RTX 3080,14.0,3840x2160,5.3,2.14,Macos,1372.49
HP,AMD Ryzen 7,32,2TBSSD,Nvidia GTX 1650,16.0,1366x768,6.3,3.36,Freedos,1976.94
Dell,AMD Ryzen 9,4,256GBSSD,Nvidia RTX 3060,16.0,2560x1440,9.2,2.81,Macos,2006.56
Lenovo,Intel i9,16,1TBSSD,Nvidia RTX 2060,14.0,1920x1080,5.2,2.44,Macos,1965.02
Asus,Intel i9,8,1TBHDD,Nvidia RTX 3060,17.3,1366x768,6.6,1.25,Freedos,1143.21
Razer,AMD Ryzen 7,32,256GBSSD,AMD Radeon RX 6800,17.3,3840x2160,4.9,1.65,Macos,5050.81
Razer,AMD Ryzen 7,4,256GBSSD,Nvidia RTX 3060,15.6,1366x768,5.2,2.15,Windows,1603.16
MSI,Intel i9,32,1TBSSD,Nvidia RTX 2060,16.0,2560x1440,6.1,1.61,Freedos,4698.46
Apple,Intel i9,64,512GBSSD,Nvidia GTX 1650,14.0,2560x1440,5.2,3.49,Macos,7418.86
Apple,Intel i3,32,256GBSSD,AMD Radeon RX 6800,14.0,1920x1080,8.5,1.36,Linux,2142.64
Dell,Intel i3,4,512GBSSD,Integrated,16.0,3840x2160,10.1,1.34,Linux,959.55
Lenovo,AMD Ryzen 9,8,1TBSSD,Integrated,17.3,1366x768,5.9,1.44,Macos,901.67
Razer,Intel i7,16,1TBHDD,Integrated,13.3,3840x2160,10.5,1.86,Windows,1935.66
Apple,AMD Ryzen 9,4,1TBHDD,Nvidia RTX 3060,13.3,1920x1080,6.8,2.05,Linux,1723.12
Lenovo,AMD Ryzen 3,16,256GBSSD,Nvidia RTX 3080,14.0,2560x1440,8.4,1.78,Windows,1384.24
Microsoft,Intel i3,4,1TBSSD,AMD Radeon RX 6600,13.3,2560x1440,4.0,2.67,Windows,1030.45
Dell,Intel i7,8,256GBSSD,AMD Radeon RX 6600,17.3,1920x1080,8.9,1.23,Macos,1422.12
HP,AMD Ryzen 9,64,1TBHDD,Integrated,14.0,1366x768,7.3,3.39,Freedos,1929.28
Samsung,Intel i9,8,512GBSSD,Integrated,16.0,1920x1080,11.3,2.47,Freedos,1164.39
Acer,Intel i7,64,512GBSSD,Nvidia RTX 2060,16.0,1920x1080,8.4,2.76,Windows,3223.53
Apple,AMD Ryzen 9,16,512GBSSD,AMD Radeon RX 6600,13.3,1366x768,4.0,2.1,Windows,2373.61
Lenovo,AMD Ryzen 3,16,1TBSSD,Nvidia RTX 2060,16.0,1920x1080,6.8,1.86,Linux,1242.71
Microsoft,Intel i7,32,2TBSSD,AMD Radeon RX 6600,15.6,2560x1440,6.8,2.46,Freedos,2791.86
Asus,Intel i5,4,2TBSSD,AMD Radeon RX 6800,13.3,1366x768,7.4,3.08,Windows,753.63
MSI,AMD Ryzen 3,32,1TBHDD,AMD Radeon RX 6800,15.6,3840x2160,4.1,2.67,Windows,2597.67
Apple,AMD Ryzen 7,8,512GBSSD,Nvidia GTX 1650,16.0,1920x1080,10.8,1.35,Macos,1939.06
Acer,Intel i7,64,512GBSSD,AMD Radeon RX 6800,14.0,3840x2160,4.7,2.74,Macos,4837.02
Lenovo,AMD Ryzen 5,8,1TBHDD,AMD Radeon RX 6800,17.3,1366x768,9.1,1.51,Windows,732.39
Apple,AMD Ryzen 3,16,2TBSSD,Integrated,14.0,1920x1080,6.3,1.5,Macos,874.2
Razer,AMD Ryzen 9,32,512GBSSD,Nvidia RTX 3060,13.3,1920x1080,7.1,2.29,Windows,3602.29
Acer,Intel i9,16,2TBSSD,AMD Radeon RX 6800,15.6,2560x1440,8.3,1.77,Windows,2706.34
Apple,Intel i3,8,512GBSSD,Nvidia RTX 3060,13.3,3840x2160,7.6,3.39,Freedos,2208.05
HP,AMD Ryzen 3,4,256GBSSD,Nvidia GTX 1650,13.3,1366x768,8.2,3.49,Linux,740.89
Microsoft,AMD Ryzen 7,16,1TBSSD,Integrated,13.3,1920x1080,5.4,2.8,Windows,945.55
HP,Intel i3,8,1TBHDD,Integrated,13.3,1920x1080,5.6,3.23,Macos,428.46
HP,Intel i7,4,256GBSSD,AMD Radeon RX 6800,14.0,1366x768,9.5,1.68,Linux,1034.14
Dell,Intel i9,8,2TBSSD,Nvidia RTX 3080,17.3,2560x1440,10.7,2.31,Windows,2212.77
Lenovo,Intel i9,16,512GBSSD,Nvidia RTX 2060,15.6,1920x1080,9.5,2.42,Macos,2136.86
Dell,AMD Ryzen 9,4,2TBSSD,Nvidia RTX 3080,16.0,2560x1440,11.9,3.41,Macos,2103.64
Apple,AMD Ryzen 5,32,1TBHDD,AMD Radeon RX 6800,15.6,1920x1080,11.8,2.53,Windows,2228.12
Acer,AMD Ryzen 9,8,2TBSSD,Integrated,17.3,1920x1080,4.5,1.86,Windows,1380.83
Dell,AMD Ryzen 3,64,512GBSSD,Nvidia RTX 3060,15.6,1920x1080,9.1,2.68,Macos,2182.5
Dell,AMD Ryzen 7,4,1TBHDD,Nvidia RTX 3080,14.0,1366x768,8.2,2.72,Freedos,704.96
HP,Intel i5,16,1TBHDD,Nvidia RTX 3060,13.3,2560x1440,6.1,2.03,Windows,1139.93
HP,AMD Ryzen 7,32,1TBSSD,AMD Radeon RX 6600,15.6,3840x2160,8.6,3.21,Freedos,3552.95
Microsoft,AMD Ryzen 5,32,512GBSSD,Integrated,15.6,3840x2160,10.4,1.84,Linux,1949.77
Acer,AMD Ryzen 5,32,1TBHDD,Nvidia RTX 3080,14.0,3840x2160,10.8,3.49,Freedos,2335.66
Lenovo,AMD Ryzen 7,32,512GBSSD,AMD Radeon RX 6800,16.0,1920x1080,4.3,3.02,Freedos,2279.95
Razer,AMD Ryzen 9,16,1TBSSD,Integrated,15.6,1366x768,8.0,2.85,Macos,1644.99
MSI,Intel i7,4,256GBSSD,AMD Radeon RX 6800,14.0,2560x1440,6.5,2.01,Windows,1806.44
Asus,Intel i7,16,1TBSSD,Nvidia RTX 3060,13.3,3840x2160,10.6,3.44,Linux,2516.62
Asus,AMD Ryzen 5,4,1TBHDD,Nvidia RTX 2060,17.3,2560x1440,10.3,2.97,Macos,1074.3
Apple,Intel i7,64,1TBSSD,Nvidia RTX 3060,17.3,1366x768,6.4,2.3,Linux,4010.62
Microsoft,AMD Ryzen 7,8,512GBSSD,Integrated,15.6,2560x1440,4.6,2.63,Linux,1261.26
Lenovo,Intel i3,64,1TBSSD,Nvidia RTX 3080,17.3,1366x768,5.7,2.02,Windows,1723.16
Apple,Intel i3,4,2TBSSD,AMD Radeon RX 6600,15.6,3840x2160,10.2,2.72,Macos,1975.1
Dell,Intel i3,64,256GBSSD,Nvidia RTX 3060,17.3,1920x1080,11.2,1.57,Windows,2323.21
Dell,Intel i3,4,1TBSSD,Nvidia RTX 3080,16.0,3840x2160,12.0,3.43,Freedos,1361.36
MSI,Intel i3,16,2TBSSD,Integrated,16.0,1366x768,11.2,1.42,Windows,913.02
Lenovo,AMD Ryzen 7,32,256GBSSD,Nvidia RTX 3080,15.6,2560x1440,4.4,1.43,Linux,2801.4
Asus,AMD Ryzen 9,8,1TBHDD,Integrated,17.3,3840x2160,4.8,1.61,Macos,1691.75
Apple,Intel i7,4,1TBHDD,Nvidia RTX 3060,14.0,1920x1080,8.5,2.67,Freedos,1317.63
Lenovo,Intel i9,32,256GBSSD,Nvidia RTX 2060,13.3,2560x1440,10.6,2.93,Windows,3392.33
Samsung,Intel i7,8,512GBSSD,Nvidia RTX 3080,17.3,1366x768,10.5,2.08,Windows,1070.65
Razer,AMD Ryzen 5,4,512GBSSD,Integrated,13.3,2560x1440,7.0,3.44,Macos,1165.21
MSI,AMD Ryzen 7,8,2TBSSD,Nvidia RTX 3080,16.0,1366x768,8.0,3.23,Linux,1380.03
Dell,Intel i9,8,1TBHDD,Integrated,13.3,1920x1080,8.3,2.52,Freedos,1087.18
Samsung,Intel i5,8,1TBHDD,Nvidia GTX 1650,17.3,2560x1440,6.2,1.39,Windows,1271.58
Acer,AMD Ryzen 3,4,1TBSSD,Nvidia RTX 3080,17.3,1366x768,10.1,3.13,Linux,698.73
Dell,AMD Ryzen 3,4,256GBSSD,Integrated,17.3,2560x1440,11.2,1.38,Windows,572.71
MSI,AMD Ryzen 3,4,512GBSSD,Nvidia RTX 3080,13.3,1920x1080,10.2,3.49,Freedos,964.44
Samsung,Intel i3,64,1TBSSD,Nvidia RTX 2060,14.0,1366x768,10.0,1.32,Macos,1763.31
Acer,Intel i3,64,2TBSSD,Nvidia GTX 1650,17.3,2560x1440,10.7,1.59,Linux,2716.08
Apple,Intel i3,16,2TBSSD,Nvidia RTX 3080,15.6,3840x2160,11.9,1.41,Linux,2796.29
Razer,Intel i3,64,256GBSSD,Integrated,15.6,1920x1080,4.6,2.6,Macos,2005.76
Asus,Intel i7,4,1TBHDD,Integrated,17.3,2560x1440,5.1,2.71,Linux,1026.74
Lenovo,AMD Ryzen 9,16,1TBSSD,Nvidia RTX 3060,16.0,1366x768,5.9,3.27,Freedos,1769.51
Apple,Intel i7,64,1TBHDD,AMD Radeon RX 6800,15.6,1920x1080,9.5,3.47,Windows,4128.91
Acer,Intel i5,4,512GBSSD,Nvidia RTX 3060,16.0,3840x2160,7.8,2.72,Windows,1538.37
HP,AMD Ryzen 9,32,2TBSSD,AMD Radeon RX 6800,13.3,1920x1080,10.7,1.67,Macos,2528.7
Dell,AMD Ryzen 7,64,256GBSSD,Nvidia GTX 1650,16.0,1920x1080,9.4,2.32,Macos,3387.56
HP,Intel i7,8,2TBSSD,Nvidia RTX 3060,13.3,2560x1440,11.7,2.27,Freedos,1447.91
Samsung,Intel i9,4,1TBSSD,Nvidia RTX 2060,15.6,3840x2160,9.7,2.17,Linux,2629.94
Dell,Intel i9,16,2TBSSD,Nvidia RTX 2060,15.6,1920x1080,6.9,2.04,Macos,2171.76
Asus,AMD Ryzen 9,4,512GBSSD,Integrated,13.3,1366x768,7.9,2.89,Windows,766.94
Microsoft,Intel i3,8,512GBSSD,AMD Radeon RX 6800,17.3,1920x1080,11.4,2.79,Linux,941.69
Microsoft,AMD Ryzen 3,64,2TBSSD,Nvidia RTX 3080,15.6,2560x1440,11.9,1.65,Macos,2675.6
Dell,AMD Ryzen 9,4,1TBHDD,Nvidia GTX 1650,13.3,2560x1440,5.9,2.81,Windows,1713.59
MSI,Intel i5,8,1TBHDD,Nvidia GTX 1650,16.0,1920x1080,6.6,3.29,Freedos,1083.96
Samsung,Intel i9,4,1TBSSD,Nvidia RTX 3080,16.0,1920x1080,10.5,1.81,Linux,1712.73
Razer,Intel i9,16,256GBSSD,Nvidia RTX 3080,16.0,1920x1080,6.9,2.84,Macos,3193.64
Lenovo,Intel i3,64,2TBSSD,Nvidia GTX 1650,16.0,1366x768,8.3,2.94,Macos,1885.0
Microsoft,AMD Ryzen 5,64,256GBSSD,Nvidia RTX 3060,16.0,1920x1080,9.1,3.41,Linux,2618.48
Razer,AMD Ryzen 9,32,2TBSSD,Nvidia RTX 3080,15.6,2560x1440,6.7,2.32,Windows,5087.68
MSI,Intel i5,32,512GBSSD,Nvidia RTX 3060,16.0,1366x768,6.2,2.3,Windows,2019.13
Asus,AMD Ryzen 7,8,1TBHDD,Nvidia GTX 1650,15.6,3840x2160,10.2,2.35,Macos,1763.61
Razer,AMD Ryzen 3,32,1TBSSD,AMD Radeon RX 6800,15.6,2560x1440,7.5,2.14,Linux,2583.98
Microsoft,AMD Ryzen 9,8,2TBSSD,Nvidia RTX 2060,14.0,1920x1080,11.1,2.13,Freedos,1588.34
Dell,AMD Ryzen 5,16,512GBSSD,Nvidia GTX 1650,14.0,1366x768,10.6,2.48,Macos,974.33
Samsung,Intel i5,4,512GBSSD,Nvidia RTX 3080,15.6,2560x1440,8.0,1.39,Linux,1206.11
Asus,AMD Ryzen 7,16,1TBHDD,Nvidia RTX 3080,17.3,3840x2160,9.1,2.72,Linux,2198.86
Apple,Intel i3,4,256GBSSD,Nvidia RTX 3080,17.3,3840x2160,10.4,1.25,Windows,1989.26
MSI,AMD Ryzen 7,32,256GBSSD,Nvidia RTX 2060,14.0,3840x2160,11.2,2.47,Windows,4285.92
Samsung,AMD Ryzen 3,8,1TBHDD,Nvidia RTX 3080,15.6,3840x2160,8.5,1.46,Windows,1209.51
Acer,AMD Ryzen 5,32,256GBSSD,Nvidia GTX 1650,17.3,1920x1080,8.3,2.88,Macos,1631.75
MSI,Intel i5,64,2TBSSD,Integrated,15.6,1920x1080,10.3,3.39,Windows,2230.79
Acer,Intel i9,32,1TBHDD,Nvidia GTX 1650,14.0,1366x768,7.1,3.32,Freedos,1850.28
Apple,AMD Ryzen 3,4,1TBHDD,Nvidia RTX 3060,17.3,1920x1080,6.5,2.18,Freedos,1140.26
Lenovo,AMD Ryzen 3,16,2TBSSD,Nvidia RTX 2060,15.6,1366x768,6.1,3.17,Windows,928.24
Dell,Intel i3,8,512GBSSD,Integrated,13.3,3840x2160,4.3,1.36,Freedos,988.08
MSI,AMD Ryzen 9,4,256GBSSD,Nvidia RTX 2060,14.0,1366x768,6.3,3.42,Linux,1640.72
Microsoft,AMD Ryzen 7,4,2TBSSD,Nvidia RTX 3080,13.3,1920x1080,9.8,1.99,Macos,1234.06
Dell,Intel i3,64,1TBHDD,AMD Radeon RX 6800,14.0,1366x768,5.9,1.6,Linux,1406.13
Razer,AMD Ryzen 5,32,256GBSSD,Nvidia GTX 1650,17.3,1366x768,6.2,2.82,Linux,2177.02
Razer,Intel i7,4,2TBSSD,Nvidia RTX 3060,16.0,1920x1080,10.8,3.48,Windows,1589.61
Acer,Intel i9,4,512GBSSD,Nvidia RTX 3080,16.0,1366x768,6.8,1.35,Windows,1481.33
Apple,Intel i7,32,256GBSSD,AMD Radeon RX 6600,15.6,2560x1440,7.0,3.5,Windows,4098.67
Dell,AMD Ryzen 7,32,1TBHDD,AMD Radeon RX 6800,15.6,1366x768,8.6,3.21,Macos,1437.25
MSI,Intel i3,16,256GBSSD,Nvidia GTX 1650,13.3,2560x1440,11.2,2.13,Windows,1581.8
Acer,AMD Ryzen 7,64,512GBSSD,Nvidia GTX 1650,13.3,1920x1080,7.5,1.54,Linux,2975.07
Razer,AMD Ryzen 9,8,1TBSSD,AMD Radeon RX 6800,13.3,3840x2160,10.6,1.35,Linux,3839.07
MSI,AMD Ryzen 7,16,1TBHDD,Nvidia RTX 3080,15.6,2560x1440,11.5,2.07,Linux,2126.64
Acer,Intel i5,64,1TBHDD,Nvidia RTX 2060,15.6,1920x1080,10.9,1.79,Linux,2123.22
Dell,AMD Ryzen 5,64,512GBSSD,AMD Radeon RX 6600,14.0,1920x1080,6.3,2.16,Linux,2255.41
Razer,Intel i9,16,1TBHDD,Integrated,13.3,1366x768,4.8,2.6,Linux,1394.08
Apple,Intel i3,8,512GBSSD,Nvidia GTX 1650,15.6,3840x2160,7.6,3.18,Macos,2212.61
Lenovo,Intel i7,4,1TBHDD,Nvidia RTX 3060,14.0,3840x2160,10.7,3.19,Freedos,1506.69
Samsung,AMD Ryzen 3,32,512GBSSD,AMD Radeon RX 6800,13.3,1366x768,4.9,2.76,Macos,1041.76
Asus,AMD Ryzen 3,4,256GBSSD,Integrated,16.0,1920x1080,4.4,1.72,Windows,683.93
Dell,AMD Ryzen 5,4,2TBSSD,Nvidia RTX 3060,16.0,2560x1440,7.5,2.87,Freedos,1346.53
Microsoft,AMD Ryzen 3,16,256GBSSD,Nvidia GTX 1650,17.3,3840x2160,6.6,2.08,Freedos,1693.71
Samsung,Intel i9,32,256GBSSD,Nvidia RTX 3060,13.3,1366x768,5.0,1.59,Windows,2084.32
MSI,Intel i5,8,512GBSSD,Nvidia GTX 1650,17.3,3840x2160,8.3,2.19,Freedos,2417.84
MSI,Intel i3,16,256GBSSD,Nvidia RTX 2060,17.3,2560x1440,8.2,1.22,Windows,1792.05
Razer,Intel i7,4,1TBSSD,Nvidia GTX 1650,15.6,1366x768,11.2,2.96,Freedos,1444.75
MSI,AMD Ryzen 5,32,512GBSSD,AMD Radeon RX 6600,14.0,3840x2160,4.2,2.34,Macos,3364.1
Apple,Intel i7,16,256GBSSD,AMD Radeon RX 6600,16.0,3840x2160,9.0,1.7,Macos,3922.12
Acer,Intel i5,64,1TBHDD,Nvidia RTX 3060,17.3,3840x2160,10.0,3.16,Linux,3710.56
Samsung,Intel i3,16,1TBHDD,AMD Radeon RX 6600,13.3,1366x768,8.7,3.37,Macos,838.12
Razer,Intel i7,16,1TBSSD,Integrated,13.3,2560x1440,10.9,2.24,Macos,1755.48
Asus,Intel i7,8,512GBSSD,Nvidia RTX 3080,16.0,3840x2160,5.1,1.48,Windows,2412.56
Dell,AMD Ryzen 3,16,1TBHDD,Nvidia RTX 2060,15.6,1920x1080,9.7,1.64,Linux,863.37
Asus,Intel i3,8,2TBSSD,AMD Radeon RX 6800,16.0,2560x1440,8.6,2.56,Linux,1140.33
Dell,Intel i5,4,1TBHDD,AMD Radeon RX 6600,14.0,1366x768,8.8,2.42,Windows,674.48
HP,AMD Ryzen 7,4,2TBSSD,Nvidia GTX 1650,16.0,1920x1080,8.9,2.51,Windows,1322.72
MSI,Intel i3,8,2TBSSD,Nvidia RTX 3060,17.3,3840x2160,6.2,2.16,Linux,1925.23
MSI,AMD Ryzen 7,64,2TBSSD,Integrated,16.0,1920x1080,10.1,1.23,Windows,2801.41
HP,AMD Ryzen 9,16,1TBHDD,Nvidia RTX 2060,14.0,1366x768,11.1,2.27,Linux,1388.36
Acer,Intel i5,8,2TBSSD,Nvidia RTX 3080,16.0,3840x2160,9.6,3.03,Windows,1902.88
Samsung,AMD Ryzen 5,4,2TBSSD,Nvidia GTX 1650,14.0,1920x1080,6.7,3.35,Windows,990.06
Acer,AMD Ryzen 9,4,256GBSSD,AMD Radeon RX 6800,16.0,3840x2160,7.2,2.92,Windows,2602.07
Microsoft,AMD Ryzen 7,16,1TBHDD,Nvidia RTX 3080,16.0,3840x2160,8.8,1.94,Windows,2300.02
Microsoft,AMD Ryzen 9,64,2TBSSD,Nvidia RTX 3060,17.3,1366x768,7.0,3.16,Windows,3753.72
Apple,Intel i3,32,512GBSSD,AMD Radeon RX 6800,14.0,1366x768,7.2,1.89,Freedos,1773.19
Samsung,Intel i5,64,256GBSSD,Integrated,13.3,3840x2160,11.0,2.15,Windows,2505.93
Apple,Intel i3,64,512GBSSD,Nvidia RTX 3080,17.3,2560x1440,10.8,1.37,Freedos,4036.12
Dell,Intel i9,16,1TBHDD,AMD Radeon RX 6800,16.0,1366x768,8.1,1.43,Macos,1420.11
Acer,Intel i9,8,1TBHDD,Nvidia RTX 3080,17.3,3840x2160,11.3,2.98,Freedos,2402.62
Asus,Intel i7,8,512GBSSD,Integrated,15.6,1920x1080,6.1,3.22,Macos,879.91
Acer,AMD Ryzen 7,64,2TBSSD,Nvidia RTX 3080,15.6,1920x1080,7.3,2.38,Windows,3373.37
Apple,Intel i3,16,256GBSSD,Nvidia GTX 1650,17.3,3840x2160,11.9,1.52,Linux,2787.46
Samsung,AMD Ryzen 9,16,1TBSSD,AMD Radeon RX 6600,17.3,2560x1440,11.3,1.34,Macos,2815.78
Asus,AMD Ryzen 7,8,512GBSSD,Nvidia GTX 1650,17.3,1920x1080,9.5,1.42,Windows,1508.25
Apple,AMD Ryzen 5,8,256GBSSD,AMD Radeon RX 6800,17.3,1366x768,7.0,2.87,Freedos,1531.99
Asus,AMD Ryzen 9,16,512GBSSD,Integrated,17.3,1920x1080,8.1,2.42,Linux,1518.96
Microsoft,Intel i5,8,256GBSSD,Nvidia RTX 3060,13.3,1920x1080,6.8,1.42,Windows,882.35
Lenovo,AMD Ryzen 7,4,512GBSSD,Nvidia RTX 2060,17.3,1920x1080,4.0,2.99,Macos,1386.94
Asus,Intel i7,32,1TBSSD,Nvidia RTX 2060,15.6,1366x768,5.0,2.17,Windows,1726.52
Acer,Intel i9,64,2TBSSD,AMD Radeon RX 6600,14.0,3840x2160,7.9,2.01,Freedos,6676.96
Razer,AMD Ryzen 7,4,256GBSSD,Nvidia RTX 3060,15.6,3840x2160,11.6,2.09,Freedos,2798.77
HP,Intel i5,64,1TBSSD,AMD Radeon RX 6600,14.0,2560x1440,7.5,1.68,Macos,2862.13
Razer,Intel i5,64,1TBHDD,Nvidia RTX 3080,14.0,3840x2160,7.4,3.43,Windows,4708.35
Asus,Intel i3,32,2TBSSD,Nvidia RTX 3080,15.6,1920x1080,7.1,1.66,Macos,1496.26
HP,Intel i9,4,512GBSSD,AMD Radeon RX 6600,15.6,1366x768,8.6,3.31,Linux,1366.44
MSI,AMD Ryzen 9,32,1TBHDD,Nvidia GTX 1650,16.0,2560x1440,10.5,2.56,Linux,3855.72
Microsoft,AMD Ryzen 3,32,1TBSSD,Nvidia RTX 3080,17.3,1920x1080,6.0,1.54,Windows,1592.7
Asus,AMD Ryzen 5,32,256GBSSD,AMD Radeon RX 6800,15.6,1366x768,11.8,1.55,Freedos,1550.4
Razer,AMD Ryzen 5,32,1TBSSD,Nvidia RTX 3060,15.6,1920x1080,11.4,2.5,Macos,2392.32
Lenovo,Intel i3,32,2TBSSD,Integrated,17.3,3840x2160,11.0,1.63,Windows,1583.1
HP,AMD Ryzen 7,64,1TBHDD,AMD Radeon RX 6600,13.3,1920x1080,6.3,2.7,Linux,2522.06
Asus,Intel i3,64,1TBSSD,Integrated,13.3,2560x1440,9.3,2.6,Linux,1790.92
Dell,AMD Ryzen 3,16,1TBHDD,Nvidia RTX 2060,13.3,1366x768,9.6,3.13,Linux,671.71
Dell,AMD Ryzen 9,16,512GBSSD,AMD Radeon RX 6600,14.0,3840x2160,11.2,2.31,Macos,3221.31
Acer,Intel i7,8,1TBHDD,Nvidia RTX 3080,14.0,2560x1440,5.7,2.1,Windows,1462.14
